NO	Lat	Location	Lon	Pl
1291	23.2359	嘉南地區	120.33	0
1292	23.59078	嘉南地區	120.3334	0
1293	23.24677	嘉南地區	120.3385	0
1294	23.24677	嘉南地區	120.3385	0
1295	23.24939	嘉南地區	120.3402	0
1296	23.25128	嘉南地區	120.3412	0
1297	23.25128	嘉南地區	120.3412	0
1298	23.2554	嘉南地區	120.3431	0
1299	23.42465	嘉南地區	120.3563	0
1300	23.42493	嘉南地區	120.3579	0
1301	23.42475	嘉南地區	120.3588	0
1302	23.42057	嘉南地區	120.3754	0
1303	23.57118	嘉南地區	120.4227	0
1304	23.49592	嘉南地區	120.4326	0
1305	22.9724	嘉南地區	120.2724	0.02
1306	23.02108	嘉南地區	120.2892	0.02
1307	23.51219	嘉南地區	120.3264	0.06
1308	23.45443	嘉南地區	120.2059	0.14
1309	23.54297	嘉南地區	120.3281	0.17
1310	23.2381	嘉南地區	120.3318	0.17
1311	23.2381	嘉南地區	120.3318	0.17
1312	23.19829	嘉南地區	120.2993	0.24
1313	23.10289	嘉南地區	120.2841	0.25
1314	23.38256	嘉南地區	120.1722	0.27
1315	23.04864	嘉南地區	120.2885	0.27
1316	23.13555	嘉南地區	120.0885	0.31
1317	23.13596	嘉南地區	120.0885	0.51
1318	23.19472	嘉南地區	120.2964	0.57
1319	23.26492	嘉南地區	120.3459	0.57
1320	23.26492	嘉南地區	120.3459	0.57
1321	23.23322	嘉南地區	120.3278	0.62
1322	23.23322	嘉南地區	120.3278	0.62
1323	23.23546	嘉南地區	120.3296	0.62
1324	23.23546	嘉南地區	120.3296	0.62
1325	23.2477	嘉南地區	120.3392	0.62
1326	23.2477	嘉南地區	120.3392	0.62
1327	23.56303	嘉南地區	120.331	0.63
1328	23.24329	嘉南地區	120.336	0.69
1329	23.24329	嘉南地區	120.336	0.69
1330	23.02848	嘉南地區	120.2894	0.88
1331	23.5222	嘉南地區	120.3273	0.91
1332	23.24959	嘉南地區	120.3403	0.93
1333	23.24959	嘉南地區	120.3403	0.93
1334	23.04744	嘉南地區	120.2886	0.94
1335	23.36544	嘉南地區	120.3661	0.94
1336	23.23283	嘉南地區	120.1041	0.95
1337	23.2189	嘉南地區	120.3161	0.96
1338	23.2189	嘉南地區	120.3161	0.96
1339	23.35174	嘉南地區	120.1557	1.01
1340	23.22257	嘉南地區	120.3191	1.11
1341	23.22257	嘉南地區	120.3191	1.11
1342	22.93545	嘉南地區	120.1774	1.15
1343	23.19573	嘉南地區	120.2972	1.26
1344	23.50271	嘉南地區	120.3259	1.26
1345	23.58659	嘉南地區	120.4314	1.31
1346	22.93293	嘉南地區	120.2822	1.36
1347	23.43467	嘉南地區	120.293	1.43
1348	23.25497	嘉南地區	120.1122	1.57
1349	23.08198	嘉南地區	120.2529	1.57
1350	23.55815	嘉南地區	120.4172	1.57
1351	23.03339	嘉南地區	120.2892	1.58
1352	23.30704	嘉南地區	120.3411	1.6
1353	23.51884	嘉南地區	120.4045	1.67
1354	23.47682	嘉南地區	120.3245	1.68
1355	23.07105	嘉南地區	120.2876	1.69
1356	23.26465	嘉南地區	120.3459	1.71
1357	23.26465	嘉南地區	120.3459	1.71
1358	23.08385	嘉南地區	120.2514	1.72
1359	23.47867	嘉南地區	120.324	1.74
1360	22.92754	嘉南地區	120.2848	1.85
1361	23.55695	嘉南地區	120.3302	1.85
1362	23.08864	嘉南地區	120.2079	1.86
1363	23.39741	嘉南地區	120.3556	1.87
1364	23.113	嘉南地區	120.2818	1.97
1365	23.03935	嘉南地區	120.2888	1.99
1366	23.47273	嘉南地區	120.3239	2.04
1367	23.08611	嘉南地區	120.2248	2.06
1368	23.4459	嘉南地區	120.2809	2.06
1369	23.46324	嘉南地區	120.3238	2.06
1370	23.24047	嘉南地區	120.3337	2.1
1371	23.24047	嘉南地區	120.3337	2.1
1372	23.23127	嘉南地區	120.3262	2.12
1373	22.9202	嘉南地區	120.2884	2.18
1374	23.51597	嘉南地區	120.3266	2.31
1375	23.13579	嘉南地區	120.2766	2.35
1376	23.11915	嘉南地區	120.2802	2.35
1377	23.03686	嘉南地區	120.289	2.38
1378	23.40535	嘉南地區	120.3552	2.41
1379	23.23666	嘉南地區	120.1047	2.42
1380	23.08896	嘉南地區	120.2191	2.48
1381	23.43701	嘉南地區	120.2904	2.49
1382	23.20997	嘉南地區	120.3088	2.54
1383	23.20997	嘉南地區	120.3088	2.54
1384	23.23516	嘉南地區	120.1044	2.58
1385	23.07699	嘉南地區	120.2503	2.61
1386	23.45194	嘉南地區	120.2691	2.62
1387	23.29623	嘉南地區	120.2836	2.65
1388	23.33055	嘉南地區	120.1605	2.71
1389	23.22149	嘉南地區	120.3182	2.81
1390	23.22149	嘉南地區	120.3182	2.81
1391	23.20672	嘉南地區	120.3062	2.88
1392	23.20672	嘉南地區	120.3062	2.88
1393	23.41627	嘉南地區	120.3217	2.88
1394	23.11682	嘉南地區	120.2808	2.91
1395	23.40558	嘉南地區	120.3212	2.93
1396	22.99716	嘉南地區	120.1924	2.99
1397	22.9445	嘉南地區	120.2765	2.99
1398	23.19104	嘉南地區	120.2934	3.06
1399	23.06569	嘉南地區	120.2878	3.09
1400	23.07873	嘉南地區	120.2954	3.09
1401	23.2146	嘉南地區	120.3126	3.09
1402	23.2146	嘉南地區	120.3126	3.09
1403	23.62599	嘉南地區	120.4397	3.09
1404	22.9651	嘉南地區	120.272	3.11
1405	22.97352	嘉南地區	120.2725	3.16
1406	23.26627	嘉南地區	120.3461	3.21
1407	23.25145	嘉南地區	120.1162	3.23
1408	23.46602	嘉南地區	120.3242	3.24
1409	23.24134	嘉南地區	120.3344	3.25
1410	23.24134	嘉南地區	120.3344	3.25
1411	23.19882	嘉南地區	120.3008	3.3
1412	23.26572	嘉南地區	120.346	3.3
1413	23.26572	嘉南地區	120.346	3.3
1414	23.61888	嘉南地區	120.4381	3.33
1415	23.19018	嘉南地區	120.2927	3.35
1416	23.19054	嘉南地區	120.293	3.4
1417	23.08117	嘉南地區	120.2517	3.46
1418	22.94375	嘉南地區	120.2769	3.51
1419	23.45587	嘉南地區	120.3304	3.51
1420	23.44204	嘉南地區	120.285	3.53
1421	23.24417	嘉南地區	120.3367	3.65
1422	23.24417	嘉南地區	120.3367	3.65
1423	23.24506	嘉南地區	120.3373	3.66
1424	23.24506	嘉南地區	120.3373	3.66
1425	23.19775	嘉南地區	120.2989	3.69
1426	23.07516	嘉南地區	120.2644	3.81
1427	23.26327	嘉南地區	120.3456	3.81
1428	23.45917	嘉南地區	120.1765	3.87
1429	23.24122	嘉南地區	120.1059	3.92
1430	23.08547	嘉南地區	120.2261	3.96
1431	23.21539	嘉南地區	120.3133	3.97
1432	23.21539	嘉南地區	120.3133	3.97
1433	23.1525	嘉南地區	120.0895	3.99
1434	23.55399	嘉南地區	120.3297	3.99
1435	23.25653	嘉南地區	120.3436	3.99
1436	23.25653	嘉南地區	120.3436	3.99
1437	23.1614	嘉南地區	120.2797	4.01
1438	22.96862	嘉南地區	120.2721	4.02
1439	23.22431	嘉南地區	120.3205	4.02
1440	23.22431	嘉南地區	120.3205	4.02
1441	23.07974	嘉南地區	120.2443	4.04
1442	23.26067	嘉南地區	120.3449	4.07
1443	23.26067	嘉南地區	120.3449	4.07
1444	23.25251	嘉南地區	120.3418	4.08
1445	23.25251	嘉南地區	120.3418	4.08
1446	23.4927	嘉南地區	120.3256	4.09
1447	23.53669	嘉南地區	120.4093	4.18
1448	23.25937	嘉南地區	120.3446	4.21
1449	23.25937	嘉南地區	120.3446	4.21
1450	23.19659	嘉南地區	120.2979	4.27
1451	23.53233	嘉南地區	120.3274	4.32
1452	23.37305	嘉南地區	120.3223	4.38
1453	23.42425	嘉南地區	120.3581	4.43
1454	23.17644	嘉南地區	120.2837	4.45
1455	23.04805	嘉南地區	120.2885	4.49
1456	23.47079	嘉南地區	120.445	4.49
1457	23.24242	嘉南地區	120.3353	4.51
1458	23.24242	嘉南地區	120.3353	4.51
1459	23.39089	嘉南地區	120.1669	4.52
1460	23.08037	嘉南地區	120.238	4.53
1461	22.97482	嘉南地區	120.2728	4.53
1462	23.24112	嘉南地區	120.3342	4.6
1463	23.24112	嘉南地區	120.3342	4.6
1464	23.20738	嘉南地區	120.3067	4.66
1465	23.20738	嘉南地區	120.3067	4.66
1466	23.45237	嘉南地區	120.3234	4.7
1467	23.23896	嘉南地區	120.3325	4.71
1468	23.23896	嘉南地區	120.3325	4.71
1469	23.4393	嘉南地區	120.2879	4.72
1470	23.38232	嘉南地區	120.3504	4.73
1471	23.09011	嘉南地區	120.2088	4.8
1472	23.18587	嘉南地區	120.2893	4.88
1473	23.52402	嘉南地區	120.3273	4.94
1474	23.40552	嘉南地區	120.1668	5.08
1475	22.91865	嘉南地區	120.217	5.08
1476	22.94526	嘉南地區	120.2762	5.08
1477	23.38205	嘉南地區	120.3546	5.11
1478	23.17241	嘉南地區	120.2821	5.15
1479	23.21724	嘉南地區	120.3148	5.15
1480	23.21724	嘉南地區	120.3148	5.15
1481	23.05832	嘉南地區	120.2881	5.16
1482	23.40477	嘉南地區	120.3362	5.16
1483	23.6026	嘉南地區	120.4357	5.16
1484	23.17265	嘉南地區	120.2821	5.26
1485	23.47085	嘉南地區	120.1742	5.28
1486	23.07537	嘉南地區	120.2517	5.32
1487	23.25055	嘉南地區	120.3408	5.34
1488	23.25055	嘉南地區	120.3408	5.34
1489	23.09816	嘉南地區	120.2854	5.35
1490	23.57432	嘉南地區	120.3322	5.41
1491	22.96104	嘉南地區	120.2722	5.5
1492	23.07294	嘉南地區	120.2875	5.61
1493	23.07186	嘉南地區	120.2875	5.63
1494	23.00329	嘉南地區	120.2842	5.68
1495	22.97712	嘉南地區	120.2732	5.75
1496	23.27131	嘉南地區	120.1177	5.78
1497	23.23961	嘉南地區	120.333	5.85
1498	23.23961	嘉南地區	120.333	5.85
1499	23.42678	嘉南地區	120.3462	5.89
1500	23.30292	嘉南地區	120.3415	5.9
1501	23.18848	嘉南地區	120.2913	5.93
1502	23.17111	嘉南地區	120.2815	5.99
1503	23.07831	嘉南地區	120.2506	6
1504	23.07459	嘉南地區	120.0916	6.05
1505	23.22682	嘉南地區	120.3226	6.09
1506	23.49686	嘉南地區	120.3257	6.09
1507	23.43633	嘉南地區	120.4145	6.09
1508	23.00181	嘉南地區	120.2835	6.16
1509	23.07256	嘉南地區	120.192	6.17
1510	23.00548	嘉南地區	120.2852	6.24
1511	23.59521	嘉南地區	120.4336	6.24
1512	23.25755	嘉南地區	120.344	6.35
1513	23.25755	嘉南地區	120.344	6.35
1514	23.4322	嘉南地區	120.2966	6.43
1515	23.40073	嘉南地區	120.1681	6.44
1516	23.1579	嘉南地區	120.0896	6.49
1517	23.42019	嘉南地區	120.1622	6.49
1518	23.22659	嘉南地區	120.3224	6.5
1519	23.22659	嘉南地區	120.3224	6.5
1520	23.47062	嘉南地區	120.3244	6.52
1521	23.03843	嘉南地區	120.2364	6.54
1522	23.14339	嘉南地區	120.2765	6.55
1523	23.25458	嘉南地區	120.112	6.59
1524	23.08716	嘉南地區	120.2225	6.62
1525	23.03859	嘉南地區	120.3278	6.64
1526	23.20846	嘉南地區	120.3076	6.67
1527	23.20846	嘉南地區	120.3076	6.67
1528	23.25859	嘉南地區	120.3443	6.78
1529	23.25859	嘉南地區	120.3443	6.78
1530	22.93368	嘉南地區	120.192	6.82
1531	23.21398	嘉南地區	120.3121	6.82
1532	23.21398	嘉南地區	120.3121	6.82
1533	23.08144	嘉南地區	120.2337	6.86
1534	23.53804	嘉南地區	120.3282	6.93
1535	22.93396	嘉南地區	120.1894	7
1536	23.51943	嘉南地區	120.3521	7.01
1537	23.35026	嘉南地區	120.1558	7.03
1538	23.25375	嘉南地區	120.3424	7.11
1539	23.25375	嘉南地區	120.3424	7.11
1540	23.36894	嘉南地區	120.3234	7.26
1541	23.18595	嘉南地區	120.2894	7.28
1542	23.44107	嘉南地區	120.3231	7.37
1543	23.00255	嘉南地區	120.2839	7.49
1544	23.57762	嘉南地區	120.3325	7.49
1545	23.2488	嘉南地區	120.1092	7.54
1546	23.35391	嘉南地區	120.3288	7.59
1547	23.08671	嘉南地區	120.2017	7.61
1548	23.12276	嘉南地區	120.2474	7.65
1549	23.17343	嘉南地區	120.2018	7.67
1550	23.52788	嘉南地區	120.327	7.69
1551	23.09517	嘉南地區	120.2861	7.7
1552	23.44554	嘉南地區	120.399	7.71
1553	23.07872	嘉南地區	120.2528	7.73
1554	23.41549	嘉南地區	120.1633	7.74
1555	22.90818	嘉南地區	120.2878	7.75
1556	23.19492	嘉南地區	120.2966	7.78
1557	23.45544	嘉南地區	120.3235	7.78
1558	23.42612	嘉南地區	120.3222	7.97
1559	23.2816	嘉南地區	120.1282	8.07
1560	23.21366	嘉南地區	120.3118	8.08
1561	23.25957	嘉南地區	120.1137	8.14
1562	22.99634	嘉南地區	120.2809	8.15
1563	23.10975	嘉南地區	120.2827	8.15
1564	22.99343	嘉南地區	120.2795	8.2
1565	23.27645	嘉南地區	120.1229	8.22
1566	23.40346	嘉南地區	120.3547	8.31
1567	23.23366	嘉南地區	120.3282	8.35
1568	23.23366	嘉南地區	120.3282	8.35
1569	23.23361	嘉南地區	120.2449	8.36
1570	23.38998	嘉南地區	120.3204	8.37
1571	23.08889	嘉南地區	120.21	8.42
1572	23.4273	嘉南地區	120.3431	8.42
1573	23.17341	嘉南地區	120.2824	8.44
1574	23.45486	嘉南地區	120.2061	8.55
1575	23.21091	嘉南地區	120.3096	8.55
1576	23.21091	嘉南地區	120.3096	8.55
1577	23.21269	嘉南地區	120.3111	8.55
1578	23.21269	嘉南地區	120.3111	8.55
1579	23.07829	嘉南地區	120.2569	8.6
1580	23.42852	嘉南地區	120.3275	8.64
1581	23.22389	嘉南地區	120.3202	8.72
1582	23.22389	嘉南地區	120.3202	8.72
1583	23.19472	嘉南地區	120.2964	8.73
1584	23.24119	嘉南地區	120.3343	8.75
1585	23.19191	嘉南地區	120.2941	8.83
1586	23.09178	嘉南地區	120.086	8.86
1587	23.1608	嘉南地區	120.2791	8.93
1588	23.34017	嘉南地區	120.312	8.98
1589	23.23723	嘉南地區	120.3311	9.02
1590	23.23723	嘉南地區	120.3311	9.02
1591	23.19342	嘉南地區	120.2954	9.05
1592	23.06492	嘉南地區	120.2798	9.07
1593	23.17568	嘉南地區	120.2833	9.09
1594	23.42252	嘉南地區	120.3658	9.1
1595	23.25484	嘉南地區	120.1121	9.21
1596	23.37779	嘉南地區	120.321	9.21
1597	22.98655	嘉南地區	120.2762	9.23
1598	23.18287	嘉南地區	120.1111	9.25
1599	23.00094	嘉南地區	120.2831	9.25
1600	23.42904	嘉南地區	120.3154	9.27
1601	23.25152	嘉南地區	120.3414	9.29
1602	23.25152	嘉南地區	120.3414	9.29
1603	23.27153	嘉南地區	120.1178	9.31
1604	23.38798	嘉南地區	120.3203	9.31
1605	23.35049	嘉南地區	120.1556	9.37
1606	23.06842	嘉南地區	120.1914	9.38
1607	23.22063	嘉南地區	120.3175	9.42
1608	23.22063	嘉南地區	120.3175	9.42
1609	23.0789	嘉南地區	120.2872	9.46
1610	23.46852	嘉南地區	120.3244	9.47
1611	23.46114	嘉南地區	120.166	9.49
1612	23.54952	嘉南地區	120.3288	9.55
1613	23.22883	嘉南地區	120.3242	9.58
1614	23.22883	嘉南地區	120.3242	9.58
1615	23.35209	嘉南地區	120.3303	9.63
1616	23.4298	嘉南地區	120.3033	9.72
1617	23.28564	嘉南地區	120.1312	9.78
1618	23.44342	嘉南地區	120.2844	9.8
1619	22.95862	嘉南地區	120.2725	9.92
1620	23.23049	嘉南地區	120.3256	9.96
1621	23.23049	嘉南地區	120.3256	9.96
1622	23.25613	嘉南地區	120.2578	10.01
1623	23.14097	嘉南地區	120.2763	10.01
1624	23.20478	嘉南地區	120.3046	10.02
1625	23.07457	嘉南地區	120.2874	10.03
1626	23.18388	嘉南地區	120.2879	10.1
1627	23.22969	嘉南地區	120.3249	10.23
1628	23.22969	嘉南地區	120.3249	10.23
1629	23.47974	嘉南地區	120.3249	10.29
1630	23.24565	嘉南地區	120.3378	10.34
1631	23.09956	嘉南地區	120.2852	10.42
1632	23.23877	嘉南地區	120.3323	10.42
1633	23.07069	嘉南地區	120.0929	10.49
1634	23.51818	嘉南地區	120.3263	10.49
1635	22.96069	嘉南地區	120.2722	10.62
1636	23.07104	嘉南地區	120.2526	10.65
1637	23.19573	嘉南地區	120.2972	10.77
1638	22.97562	嘉南地區	120.2729	10.8
1639	23.03145	嘉南地區	120.2497	10.81
1640	23.24353	嘉南地區	120.3362	10.84
1641	23.40179	嘉南地區	120.3211	10.87
1642	23.54643	嘉南地區	120.4133	10.88
1643	22.99021	嘉南地區	120.2779	10.94
1644	23.0835	嘉南地區	120.2293	10.98
1645	23.45331	嘉南地區	120.2304	11
1646	23.42403	嘉南地區	120.3592	11
1647	23.42536	嘉南地區	120.3528	11.02
1648	23.06005	嘉南地區	120.288	11.08
1649	23.60587	嘉南地區	120.4887	11.08
1650	23.24864	嘉南地區	120.3397	11.11
1651	23.24864	嘉南地區	120.3397	11.11
1652	23.19186	嘉南地區	120.2941	11.13
1653	23.0646	嘉南地區	120.2878	11.17
1654	22.96513	嘉南地區	120.2889	11.17
1655	22.96185	嘉南地區	120.2721	11.22
1656	23.48532	嘉南地區	120.3249	11.3
1657	23.07951	嘉南地區	120.248	11.31
1658	23.17417	嘉南地區	120.2827	11.34
1659	23.07761	嘉南地區	120.259	11.37
1660	23.55168	嘉南地區	120.3294	11.44
1661	23.47272	嘉南地區	120.4162	11.54
1662	23.18043	嘉南地區	120.2857	11.55
1663	23.47173	嘉南地區	120.3239	11.56
1664	23.20586	嘉南地區	120.3055	11.63
1665	23.02608	嘉南地區	120.2894	11.64
1666	22.92951	嘉南地區	120.2018	11.68
1667	23.22303	嘉南地區	120.3197	11.79
1668	23.26279	嘉南地區	120.3455	11.83
1669	23.26279	嘉南地區	120.3455	11.83
1670	23.35197	嘉南地區	120.3298	11.87
1671	23.08928	嘉南地區	120.2166	11.88
1672	23.14774	嘉南地區	120.2769	11.9
1673	23.19018	嘉南地區	120.2927	11.9
1674	23.41002	嘉南地區	120.3214	11.92
1675	23.42349	嘉南地區	120.3585	11.92
1676	23.44266	嘉南地區	120.2835	11.93
1677	23.42176	嘉南地區	120.3219	11.96
1678	23.17938	嘉南地區	120.2852	12
1679	23.45343	嘉南地區	120.2288	12.12
1680	23.06007	嘉南地區	120.2967	12.13
1681	23.02992	嘉南地區	120.2893	12.32
1682	23.21619	嘉南地區	120.3139	12.38
1683	23.21619	嘉南地區	120.3139	12.38
1684	23.39017	嘉南地區	120.1649	12.42
1685	23.16561	嘉南地區	120.28	12.46
1686	23.18825	嘉南地區	120.2912	12.46
1687	23.12019	嘉南地區	120.28	12.58
1688	23.20129	嘉南地區	120.3008	12.59
1689	23.55836	嘉南地區	120.3303	12.59
1690	23.31436	嘉南地區	120.2956	12.66
1691	22.98503	嘉南地區	120.2756	12.71
1692	23.24497	嘉南地區	120.1071	12.76
1693	23.19277	嘉南地區	120.2948	12.77
1694	23.17033	嘉南地區	120.2813	12.78
1695	22.92796	嘉南地區	120.2177	12.98
1696	23.21815	嘉南地區	120.3155	12.99
1697	23.20478	嘉南地區	120.3046	13
1698	23.47305	嘉南地區	120.3244	13.02
1699	23.22803	嘉南地區	120.3236	13.05
1700	23.19743	嘉南地區	120.2986	13.12
1701	23.26173	嘉南地區	120.3452	13.12
1702	23.26173	嘉南地區	120.3452	13.12
1703	22.93285	嘉南地區	120.1964	13.16
1704	23.1456	嘉南地區	120.2768	13.17
1705	23.52982	嘉南地區	120.407	13.23
1706	23.16427	嘉南地區	120.2796	13.25
1707	23.20911	嘉南地區	120.3081	13.27
1708	23.20911	嘉南地區	120.3081	13.27
1709	23.30481	嘉南地區	120.3411	13.37
1710	23.51188	嘉南地區	120.4033	13.45
1711	23.20586	嘉南地區	120.3055	13.56
1712	23.47561	嘉南地區	120.3247	13.59
1713	23.35006	嘉南地區	120.1558	13.62
1714	23.26386	嘉南地區	120.3457	13.71
1715	23.26386	嘉南地區	120.3457	13.71
1716	23.45904	嘉南地區	120.1772	13.76
1717	23.00923	嘉南地區	120.2866	13.79
1718	23.42932	嘉南地區	120.3078	13.86
1719	23.24589	嘉南地區	120.3379	13.88
1720	23.24589	嘉南地區	120.3379	13.88
1721	22.97325	嘉南地區	120.2813	13.89
1722	23.5723	嘉南地區	120.3321	13.97
1723	23.56536	嘉南地區	120.3314	14.03
1724	22.93345	嘉南地區	120.1926	14.05
1725	23.05712	嘉南地區	120.2536	14.08
1726	23.43693	嘉南地區	120.3224	14.12
1727	23.39118	嘉南地區	120.1677	14.19
1728	23.21204	嘉南地區	120.3105	14.23
1729	23.21204	嘉南地區	120.3105	14.23
1730	23.12471	嘉南地區	120.279	14.24
1731	23.3798	嘉南地區	120.3208	14.33
1732	22.97015	嘉南地區	120.2722	14.34
1733	23.2494	嘉南地區	120.2535	14.39
1734	23.07005	嘉南地區	120.0931	14.43
1735	23.21911	嘉南地區	120.1619	14.43
1736	23.0668	嘉南地區	120.2877	14.43
1737	23.54137	嘉南地區	120.3278	14.44
1738	23.2686	嘉南地區	120.2768	14.5
1739	22.99767	嘉南地區	120.2815	14.5
1740	23.02318	嘉南地區	120.2893	14.5
1741	23.233	嘉南地區	120.3276	14.57
1742	23.233	嘉南地區	120.3276	14.57
1743	23.50334	嘉南地區	120.3993	14.63
1744	23.42905	嘉南地區	120.3186	14.68
1745	23.53574	嘉南地區	120.3276	14.68
1746	23.21019	嘉南地區	120.309	14.76
1747	23.21019	嘉南地區	120.309	14.76
1748	23.07998	嘉南地區	120.2872	14.79
1749	23.25151	嘉南地區	120.3413	14.82
1750	23.255	嘉南地區	120.343	14.82
1751	23.255	嘉南地區	120.343	14.82
1752	23.23467	嘉南地區	120.329	14.83
1753	23.23467	嘉南地區	120.329	14.83
1754	22.93436	嘉南地區	120.2816	14.91
1755	23.44386	嘉南地區	120.2831	14.98
1756	23.51107	嘉南地區	120.3263	15
1757	23.16481	嘉南地區	120.2798	15.07
1758	23.07923	嘉南地區	120.2542	15.16
1759	23.11843	嘉南地區	120.2803	15.16
1760	23.44964	嘉南地區	120.2755	15.2
1761	23.43792	嘉南地區	120.1656	15.25
1762	23.19659	嘉南地區	120.2979	15.31
1763	23.45432	嘉南地區	120.2105	15.35
1764	23.0732	嘉南地區	120.092	15.36
1765	23.07319	嘉南地區	120.2675	15.39
1766	22.9678	嘉南地區	120.272	15.52
1767	23.17188	嘉南地區	120.2818	15.53
1768	23.18295	嘉南地區	120.2873	15.53
1769	23.05952	嘉南地區	120.288	15.53
1770	23.35285	嘉南地區	120.4149	15.53
1771	23.55445	嘉南地區	120.4291	15.53
1772	23.11313	嘉南地區	120.2818	15.55
1773	23.02271	嘉南地區	120.2894	15.6
1774	22.94218	嘉南地區	120.2776	15.67
1775	23.5546	嘉南地區	120.3451	15.67
1776	23.28807	嘉南地區	120.3447	15.72
1777	23.3959	嘉南地區	120.3206	15.85
1778	23.49037	嘉南地區	120.3252	15.89
1779	23.23637	嘉南地區	120.3304	15.94
1780	23.23637	嘉南地區	120.3304	15.94
1781	23.02248	嘉南地區	120.2503	16.07
1782	22.97159	嘉南地區	120.2723	16.07
1783	23.22453	嘉南地區	120.3207	16.07
1784	23.22453	嘉南地區	120.3207	16.07
1785	22.92663	嘉南地區	120.2562	16.11
1786	23.44411	嘉南地區	120.2828	16.16
1787	23.19429	嘉南地區	120.2961	16.21
1788	23.52019	嘉南地區	120.3268	16.24
1789	23.03064	嘉南地區	120.2893	16.26
1790	23.29918	嘉南地區	120.3431	16.37
1791	23.23709	嘉南地區	120.331	16.41
1792	23.47165	嘉南地區	120.3244	16.46
1793	23.12258	嘉南地區	120.2793	16.54
1794	23.08688	嘉南地區	120.287	16.55
1795	23.47712	嘉南地區	120.3799	16.58
1796	23.42924	嘉南地區	120.3102	16.63
1797	23.07671	嘉南地區	120.2518	16.83
1798	23.2749	嘉南地區	120.1212	16.9
1799	23.41227	嘉南地區	120.3213	16.93
1800	23.10222	嘉南地區	120.1582	17.09
1801	23.06627	嘉南地區	120.2878	17.09
1802	23.39043	嘉南地區	120.1658	17.19
1803	23.00854	嘉南地區	120.2864	17.34
1804	22.97088	嘉南地區	120.2722	17.42
1805	23.19104	嘉南地區	120.2934	17.45
1806	23.18768	嘉南地區	120.2907	17.46
1807	23.48757	嘉南地區	120.3252	17.54
1808	23.26212	嘉南地區	120.1391	17.6
1809	23.02265	嘉南地區	120.2893	17.6
1810	23.45326	嘉南地區	120.2311	17.65
1811	23.14787	嘉南地區	120.0895	17.7
1812	23.25576	嘉南地區	120.3433	17.77
1813	23.25576	嘉南地區	120.3433	17.77
1814	22.97854	嘉南地區	120.2735	17.85
1815	23.20099	嘉南地區	120.2368	17.86
1816	23.02223	嘉南地區	120.2498	17.87
1817	22.93977	嘉南地區	120.2788	17.91
1818	23.11822	嘉南地區	120.2804	17.93
1819	23.06405	嘉南地區	120.324	17.99
1820	23.13286	嘉南地區	120.2365	18
1821	22.99915	嘉南地區	120.2823	18.13
1822	23.44284	嘉南地區	120.323	18.13
1823	22.95943	嘉南地區	120.2724	18.14
1824	23.60992	嘉南地區	120.4216	18.23
1825	23.22717	嘉南地區	120.3229	18.24
1826	23.11439	嘉南地區	120.0872	18.27
1827	23.48426	嘉南地區	120.2771	18.32
1828	22.99609	嘉南地區	120.2808	18.32
1829	23.19191	嘉南地區	120.2941	18.33
1830	23.483	嘉南地區	120.3248	18.4
1831	23.18321	嘉南地區	120.2875	18.42
1832	23.28546	嘉南地區	120.3447	18.42
1833	23.42452	嘉南地區	120.3569	18.42
1834	23.4738	嘉南地區	120.3245	18.46
1835	23.35615	嘉南地區	120.3349	18.58
1836	23.50743	嘉南地區	120.3261	18.64
1837	22.99211	嘉南地區	120.2788	18.65
1838	23.17792	嘉南地區	120.2844	18.65
1839	23.14449	嘉南地區	120.2766	18.66
1840	23.16	嘉南地區	120.2789	18.68
1841	23.27216	嘉南地區	120.1184	18.7
1842	23.42164	嘉南地區	120.3698	18.71
1843	22.97343	嘉南地區	120.2724	18.77
1844	23.42633	嘉南地區	120.3487	18.8
1845	23.00662	嘉南地區	120.2857	18.88
1846	23.42712	嘉南地區	120.3571	18.88
1847	23.16321	嘉南地區	120.2795	18.99
1848	23.30775	嘉南地區	120.3401	18.99
1849	23.44455	嘉南地區	120.2824	19.01
1850	23.49488	嘉南地區	120.3921	19.01
1851	22.94263	嘉南地區	120.2495	19.05
1852	23.17493	嘉南地區	120.283	19.05
1853	23.23214	嘉南地區	120.3269	19.09
1854	23.23214	嘉南地區	120.3269	19.09
1855	22.93319	嘉南地區	120.1945	19.21
1856	22.99077	嘉南地區	120.2481	19.35
1857	23.16719	嘉南地區	120.2804	19.37
1858	23.07729	嘉南地區	120.1937	19.39
1859	23.05567	嘉南地區	120.0897	19.4
1860	23.45888	嘉南地區	120.1782	19.46
1861	23.16161	嘉南地區	120.2792	19.46
1862	23.07882	嘉南地區	120.09	19.47
1863	23.18595	嘉南地區	120.2894	19.59
1864	23.37679	嘉南地區	120.3214	19.78
1865	23.17029	嘉南地區	120.3538	19.79
1866	22.997	嘉南地區	120.2812	19.8
1867	23.29407	嘉南地區	120.3431	19.83
1868	23.23913	嘉南地區	120.1053	19.93
1869	23.57044	嘉南地區	120.332	19.94
1870	23.42568	嘉南地區	120.3546	20.08
1871	23.54029	嘉南地區	120.3279	20.11
1872	23.12911	嘉南地區	120.2776	20.28
1873	23.42371	嘉南地區	120.3576	20.37
1874	23.14636	嘉南地區	120.2318	20.38
1875	23.10284	嘉南地區	120.0866	20.46
1876	23.14846	嘉南地區	120.0895	20.47
